listing_id,host_id,host_since,name,neighbourhood,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
401990,2006133,2012-03-25,LARGE ROOM in a COOL STREET!!,l'Antiga Esquerra de l'Eixample,Apartment,Private room,1.0,50,98,97.0
402633,2009370,2012-03-26,BARCELONA CITY CENTRE CHARM,el Poble Sec,Apartment,Entire home/apt,4.0,250,181,91.0
402657,1117598,2011-09-06,"Central, Sunny & Charming + Wifi",el Poble Sec,Apartment,Entire home/apt,2.0,75,209,94.0
408127,2032512,2012-03-29,Petite chambre confortable,Sant Antoni,Apartment,Private room,1.0,25,6,90.0
408599,2034854,2012-03-30,Charming 3bedroom flat with balcony,el Poble Sec,Apartment,Entire home/apt,3.0,75,292,93.0
410159,2041901,2012-03-31,Barcelona Center 7 people Apartment,el Fort Pienc,Apartment,Entire home/apt,4.0,125,87,90.0
412649,542867,2011-04-28,Cozy flat by the Magic Fountain,la Font de la Guatlla,Apartment,Entire home/apt,2.0,67,156,90.0
414786,1451449,2011-11-28,Centric Double Room-Paseo de Gracia,la Dreta de l'Eixample,Apartment,Private room,1.0,28,142,88.0
415848,865887,2011-07-25,2 bedroom Cozy Space close to the beach,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,195,57,84.0
415892,366654,2011-01-28,Winter promo: 6x5. Modernist flat,la Dreta de l'Eixample,Loft,Entire home/apt,2.0,460,56,96.0
417239,2074943,2012-04-05,2 DOUBLES BEDROOMS FLAT IN GRACIA,la Vila de Gràcia,Apartment,Entire home/apt,2.0,97,92,95.0
417814,2072631,2012-04-04,Amplia habitación con privacidad,la Sagrada Família,Apartment,Private room,1.0,33,46,97.0
424137,2108468,2012-04-10,Spacious apartment just by Las Ramblas,el Raval,Aparthotel,Private room,2.0,200,18,96.0
425639,2116153,2012-04-11,House with garden,el Putxet i el Farró,House,Entire home/apt,4.0,400,38,94.0
430585,2108468,2012-04-10,Beautiful apartment in the heart of the Gothic,el Raval,Aparthotel,Private room,2.0,200,15,90.0
431331,400416,2011-02-19,NEW APARTMENT IN GRACIA NEIGBOURHOO,la Vila de Gràcia,Apartment,Entire home/apt,2.0,48,10,83.0
432482,898600,2011-07-31,PENTHOUSE PANORAMIC VIEW,la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,180,186,95.0
437886,2004002,2012-03-25,Centric Apartment in Barcelona 2,la Dreta de l'Eixample,Apartment,Private room,1.0,38,230,96.0
438102,2176121,2012-04-19,Nice quiet room close to S. Familia,el Fort Pienc,Apartment,Private room,1.0,38,105,96.0
438123,134698,2010-05-29,"Twin for 4-5 Barcelona, Sagrada Familia.",el Baix Guinardó,Apartment,Private room,1.0,70,37,92.0
439057,2181314,2012-04-20,"Paseo de Gracia - Diagonal, 120 m2",la Vila de Gràcia,Apartment,Entire home/apt,2.0,126,214,93.0
440427,2041901,2012-03-31,Just Next to Sagrada Familia!!!,la Sagrada Família,Apartment,Entire home/apt,2.0,120,69,95.0
440840,1457147,2011-11-30,Cozy room for 3 in city center (Room #2),el Raval,Apartment,Private room,1.0,50,88,85.0
440841,1457147,2011-11-30,Cozy room for 3 in city center (Room #3),el Raval,Apartment,Private room,1.0,50,67,95.0
443110,2201772,2012-04-23,New apartment center BCN ,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,250,38,92.0
443222,2202284,2012-04-23,2-bedroom Bright and Classic Sagrada Familia Flat,la Sagrada Família,Apartment,Entire home/apt,2.0,129,75,92.0
443909,2204578,2012-04-23,"BARCELONA GOTICO ,great location",el Barri Gòtic,Apartment,Private room,1.0,60,272,94.0
446665,2218343,2012-04-25,Double and Lovely room in Barcelona,la Marina de Port,Apartment,Private room,1.0,39,45,92.0
449854,1267680,2011-10-09,Center location. Magic terrace. 360º views,"Sant Pere, Santa Caterina i la Ribera",Apartment,Entire home/apt,1.0,120,98,92.0
450241,2235888,2012-04-27,"Piso grande, muy soleado junto al mar",l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,150,17,91.0
451758,1267680,2011-10-09,"Bright, elegant loft in center town",el Raval,Loft,Entire home/apt,1.0,100,94,96.0
455623,2264628,2012-05-01,Studio 25m2 with great views,el Raval,Apartment,Private room,1.0,55,7,89.0
456333,2268672,2012-05-01,DOUBLE ROOM with WIFI,la Dreta de l'Eixample,Apartment,Private room,1.0,28,43,98.0
457195,1405013,2011-11-14,Cozy apartment with 3 bedrooms,la Dreta de l'Eixample,Apartment,Entire home/apt,3.0,212,5,92.0
459502,2242469,2012-04-28,Cozzy bedroom next to plz catalunya,Sant Antoni,Apartment,Private room,1.0,80,11,92.0
461943,2293257,2012-05-04,Beautiful Room! Beautiful Views! Great Location!,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,45,41,98.0
462012,2296262,2012-05-05,Bungalow with private garden,"Vallvidrera, el Tibidabo i les Planes",Guesthouse,Private room,1.0,30,21,92.0
462062,16569867,2014-06-09,CLOSE TO LA FIRA PL ESPAÑA /INCL BRKFAST,la Nova Esquerra de l'Eixample,Bed and breakfast,Private room,1.0,37,95,97.0
462332,2293257,2012-05-04,Cozy Single Room Barcelona Center,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,25,84,95.0
462557,2298462,2012-05-05,Large room and light. balcony (red),Sant Antoni,Apartment,Private room,1.0,33,58,92.0
463880,2304846,2012-05-06,On the beach - Poblenou,el Poblenou,Apartment,Entire home/apt,2.0,90,113,87.0
468639,2325968,2012-05-08,Big room with exit to sunny terrace,Sants - Badal,Apartment,Private room,1.0,35,119,89.0
468912,1923383,2012-03-14,lovely double bedroom in barcelona,la Vila de Gràcia,Apartment,Private room,1.0,35,55,96.0
469177,1432835,2011-11-22,Cozy apartment in Paralel for 8,Sant Antoni,Apartment,Entire home/apt,4.0,90,152,89.0
471669,1481173,2011-12-07,El Poblenou* House @ Barcelona,el Poblenou,House,Private room,1.0,80,61,89.0
472062,2337603,2012-05-10,close to Paseo de Gracia.,la Vila de Gràcia,Serviced apartment,Entire home/apt,2.0,175,28,94.0
473395,2337603,2012-05-10,Walking distance to Paseo de Gracia,Sant Gervasi - Galvany,Serviced apartment,Entire home/apt,2.0,180,43,96.0
473459,2337603,2012-05-10,GALA - Between Gracia and Sant Gervasi,la Vila de Gràcia,Serviced apartment,Entire home/apt,2.0,200,19,96.0
474669,2353086,2012-05-12,Confort Apartment 2 Bedrooms WIFI,Sants - Badal,Apartment,Entire home/apt,2.0,105,49,89.0
475771,1348524,2011-10-29,I rent apartment in Barcelona,el Camp d'en Grassot i Gràcia Nova,Apartment,Entire home/apt,2.0,35,5,92.0
475786,2358821,2012-05-13,Room to rent in beautiful apartment,Vallcarca i els Penitents,Apartment,Private room,1.0,75,0,
477256,2365702,2012-05-14,lightful apartment in poblenou',el Parc i la Llacuna del Poblenou,Apartment,Private room,1.0,15,181,92.0
478173,1724144,2012-02-09,"Penthouse in Barcelona, Sun terrace",la Bordeta,Apartment,Entire home/apt,4.0,137,41,93.0
478616,726695,2011-06-21,Retrome Barcelona,la Dreta de l'Eixample,Boutique hotel,Private room,16.0,150,2,100.0
478951,135703,2010-05-31,Sagrada Familia area - Sicilia,el Fort Pienc,Apartment,Entire home/apt,3.0,180,75,84.0
480975,2272146,2012-05-02,Loft con gran terraza bcn centro,el Poble Sec,Loft,Private room,1.0,50,0,
481739,2320210,2012-05-08,The Gaudi Suites II,la Dreta de l'Eixample,Apartment,Entire home/apt,1.0,133,8,95.0
484390,2397234,2012-05-17,MONTHLY COZY SUNNY - SAGRADA FAM.,la Sagrada Família,Loft,Entire home/apt,1.0,25,88,93.0
485011,2400841,2012-05-17,A Super unique/charming/hip room!,la Dreta de l'Eixample,Apartment,Private room,1.0,58,82,95.0
487233,2411278,2012-05-19,BOHEMIAN PENTHOUSE DUPLEX + 2 BIKES,el Poble Sec,Apartment,Entire home/apt,2.0,160,185,99.0
488341,9535595,2013-10-20,Single bedroom in the middle of BCN´,el Barri Gòtic,Apartment,Private room,1.0,30,242,94.0
490517,2320210,2012-05-08,The Sagrada Penthouse,el Camp d'en Grassot i Gràcia Nova,Apartment,Entire home/apt,2.0,137,18,79.0
490742,2325968,2012-05-08,Big sunny room with terrace,Sants - Badal,Apartment,Private room,1.0,31,29,89.0
490803,2320210,2012-05-08,Plaza Sagrada Familia apartmen(1-6),la Sagrada Família,Apartment,Entire home/apt,2.0,153,43,84.0
490853,2426746,2012-05-21,Private Balcony in Sagrada Familia,la Sagrada Família,Apartment,Private room,1.0,19,428,86.0
492963,2436080,2012-05-22,Habitaciones de matrimonio  con balcon!,el Guinardó,Apartment,Private room,1.0,30,5,95.0
493122,2365702,2012-05-14,lightful apartment in poblenou,el Parc i la Llacuna del Poblenou,Apartment,Private room,1.0,14,176,90.0
496997,1432835,2011-11-22,Lovely & Elegant Apartment in Eixample 1-2,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,140,182,92.0
497545,1432835,2011-11-22,Delightful & Elegant close to Paseo de Gracia,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,130,136,92.0
498416,1310304,2011-10-19,"Comfy & central, large shared terrace, Gothic",el Raval,Apartment,Entire home/apt,1.0,39,7,93.0
498632,71615,2010-01-19,Prime location. Barcelona Apartment,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,65,47,94.0
503765,2484443,2012-05-28,New and sunny apartment at Sagrada Familia,la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,150,61,99.0
504653,2488904,2012-05-29,Double bed in Plaza España,la Font de la Guatlla,House,Private room,1.0,35,351,92.0
504860,2488904,2012-05-29,Double room in Plaza España,la Font de la Guatlla,Apartment,Private room,1.0,35,320,93.0
507074,2042948,2012-03-31,Lovely & Sunny apartment in Center ,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,53,342,94.0
507667,2176121,2012-04-19,Habitación cerca sagrada familia-2,el Fort Pienc,Apartment,Private room,1.0,50,79,98.0
507972,2303967,2012-05-06,House with pool in Heart Gracia! ,la Vila de Gràcia,Apartment,Entire home/apt,4.0,500,44,95.0
508212,2504689,2012-05-30,Central Atico Apartment with Private Terrace,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,138,50,96.0
508685,2488904,2012-05-29,Single room in Plaza España,la Font de la Guatlla,Apartment,Private room,1.0,25,265,93.0
510923,2517389,2012-06-01,Lovely Penthouse in Barcelona,el Congrés i els Indians,House,Entire home/apt,3.0,140,23,91.0
511739,1447144,2011-11-27,sfp1 NEW 2 BDR FLAT SAGRADA FAMILIA,la Sagrada Família,Apartment,Entire home/apt,2.0,100,4,100.0
512368,1687383,2012-02-02,COZY & SUNNY ROOM,el Raval,Apartment,Private room,1.0,30,42,96.0
512666,488117,2011-04-06,"BCN-RENTALS RAMBLA 4, just 7-10 min to Ramblas",el Raval,Apartment,Entire home/apt,2.0,210,57,93.0
512737,488117,2011-04-06,"BCN-RENTALS RAMBLA 3, just 10 min to Ramblas",el Raval,Apartment,Entire home/apt,2.0,140,16,96.0
513825,1093718,2011-08-31,Three Bedroom Apartment Sagrada Familia - S3,el Fort Pienc,Apartment,Entire home/apt,3.0,250,34,90.0
514572,2534420,2012-06-03,ENJOY BARCELONA IN A HUGE APARTMENT,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,4.0,172,60,96.0
515724,2540353,2012-06-04,Double Room / Marina & Beach,el Parc i la Llacuna del Poblenou,Apartment,Private room,1.0,38,126,97.0
515729,2540372,2012-06-04,Stay close to Sagrada Family temple,la Sagrada Família,Apartment,Private room,1.0,68,3,100.0
516102,1332544,2011-10-25,Barcelona International Stop !!!,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,46,48,100.0
516340,674212,2011-06-07,Paseo de Gracia/Plaza Catalunya I,la Dreta de l'Eixample,Apartment,Entire home/apt,1.0,165,64,99.0
517407,1093718,2011-08-31,Luxury Apartment Sagrada Familia,el Fort Pienc,Apartment,Entire home/apt,4.0,234,61,92.0
518247,2551150,2012-06-05,Ideal apartment in central,Sant Antoni,Apartment,Entire home/apt,1.0,135,50,96.0
519566,1206797,2011-09-25,Comfy double room Barcelona Center,el Barri Gòtic,Apartment,Private room,1.0,40,32,93.0
519631,1009636,2011-08-23,Great location 1870´s charming home,la Dreta de l'Eixample,Apartment,Entire home/apt,4.0,198,369,96.0
520389,1432835,2011-11-22,Great Design apartment in Barcelona center,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,150,172,91.0
522705,2570705,2012-06-07,MODERN FLAT. BARCELONA CENTER,la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,81,98,94.0
522987,1697782,2012-02-04,"Room,  Bikes and views! DOBLE",el Fort Pienc,Apartment,Private room,1.0,18,212,94.0
524729,2579651,2012-06-08,Sagrada Familia up to 6,la Sagrada Família,Apartment,Entire home/apt,3.0,90,174,86.0
526016,2585816,2012-06-09,LOVELY DOUBLE ROOM IN BARCELONA CENTER 1,Sant Antoni,Apartment,Private room,1.0,35,92,92.0
526094,2586242,2012-06-09,"Nice, sunny & quite single room in the center",el Raval,Apartment,Private room,1.0,55,36,92.0
527183,2590800,2012-06-09,HABITACIÓN PLAÇA SANTS,Sants,Apartment,Private room,1.0,35,4,85.0
528979,2598629,2012-06-10,Acogedora suite y mucho encanto!,Sant Gervasi - Galvany,Apartment,Private room,1.0,45,72,95.0
529106,197737,2010-08-10,Centric and Complete,la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,80,30,86.0
531195,2608724,2012-06-11,Bright four bedroom apartment with balconies,Sant Antoni,Apartment,Entire home/apt,5.0,999,71,97.0
534410,2626568,2012-06-13,Sagrada familia splendid Attic amazing view,el Fort Pienc,Apartment,Entire home/apt,2.0,149,116,93.0
534550,2608724,2012-06-11,Bright three bedroom apartment with balconies,Sant Antoni,Apartment,Entire home/apt,3.0,999,26,99.0
536440,2635405,2012-06-14,Space n'Style Near Sagrada Familia!,el Baix Guinardó,Apartment,Entire home/apt,3.0,172,32,94.0
536470,2635504,2012-06-14,"Quiet flat, close Sagrada Família",el Camp d'en Grassot i Gràcia Nova,Apartment,Entire home/apt,3.0,150,64,89.0
537176,2638282,2012-06-14,Nice renewed apartament with WiFi (HUTB - 004893),Sant Antoni,Apartment,Entire home/apt,2.0,90,294,97.0
538057,2320210,2012-05-08,Tendency 1-2 Amazing,la Sagrada Família,Apartment,Entire home/apt,2.0,90,0,
539349,2650341,2012-06-16,habitación para 1 o 2 personas,Porta,Bed and breakfast,Private room,1.0,35,0,
543342,177617,2010-07-22,Gran Vía Apartment Catalunya square,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,115,157,88.0
543728,2555053,2012-06-05,Room in a nice sunny apartment,Sant Antoni,Apartment,Private room,3.0,100,168,91.0
544995,2556699,2012-06-05,LUXURY HOUSE IN BCN NEAR THE BEACH,la Vila Olímpica del Poblenou,Townhouse,Entire home/apt,3.0,249,48,95.0
545207,2680490,2012-06-19,Penthouse Room with large Terrace heart of BCN,la Dreta de l'Eixample,Apartment,Private room,1.0,65,319,94.0
546165,2685251,2012-06-19,Private suite & bathroom in trendy Poblenou,el Poblenou,Guest suite,Private room,1.0,70,61,99.0
546884,2320210,2012-05-08,Tendency Sagrada Familia 2-1,la Sagrada Família,Apartment,Entire home/apt,2.0,90,0,
546970,2320210,2012-05-08,Tendency Sagrada Familia 2-2,la Sagrada Família,Apartment,Entire home/apt,1.0,90,0,
547027,2320210,2012-05-08,Tendency Sagrada Familia 3-1,la Sagrada Família,Apartment,Entire home/apt,2.0,90,0,
547170,2320210,2012-05-08,Tendency Sagrada Familia 3-2,la Sagrada Família,Apartment,Entire home/apt,2.0,180,1,
548052,1447144,2011-11-27,sfp2 NEW 2 BDR FLAT SAGRADA FAMILIA,la Sagrada Família,Apartment,Entire home/apt,2.0,100,10,80.0
548085,1447144,2011-11-27,"sfat1 ¡¡¡YES, A NICE PENTHOUSE, SAGRADA FAMILIA!!!",la Sagrada Família,Apartment,Entire home/apt,1.0,100,2,80.0
549068,2320210,2012-05-08,Tendency Sagrada Familia 4-1,la Sagrada Família,Apartment,Entire home/apt,2.0,90,0,
549116,2320210,2012-05-08,Tendency Sagrada Familia 4-2,la Sagrada Família,Apartment,Entire home/apt,2.0,180,0,
551314,2320210,2012-05-08,Tendency Sagrada Familia P-1,la Sagrada Família,Apartment,Entire home/apt,2.0,90,0,
551339,2320210,2012-05-08,Tendency Sagrada Familia P-2,la Sagrada Família,Apartment,Entire home/apt,2.0,90,1,80.0
551378,2689815,2012-06-20,Luxury apartment near Rambla,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,4.0,100,153,83.0
554299,1221038,2011-09-28,TODAY'S OFFER ATIC FLAT IN CENTER,el Raval,Apartment,Entire home/apt,1.0,40,11,74.0
554955,368317,2011-01-30,OFFERS SUMMER MONTH  THE CENTER MINIMUM 32 NIGTHS,el Raval,Apartment,Entire home/apt,4.0,100,1,80.0
556255,1474565,2011-12-05,Chic & cheap room + shower (only one girl),la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,34,150,97.0
556979,2736874,2012-06-25,MAGNIFIC ATTIC & PRIVATE TERRACE NEAR CENTRE,Sant Antoni,Apartment,Entire home/apt,2.0,180,179,89.0
557772,2741652,2012-06-25,Modern-ist Apartment,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,70,64,89.0
558366,2745490,2012-06-26,Single room: morning sun + lots of light in Born,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,27,36,97.0
558549,1451449,2011-11-28,Big Terrace Room - Paseo de Gracia,la Dreta de l'Eixample,Apartment,Private room,1.0,44,136,89.0
558651,2201772,2012-04-23,Spacious Apartment Central BCN ,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,320,28,93.0
558886,2747795,2012-06-26,3 bedrooms Apt in Barcelona center,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,111,101,90.0
559930,1697782,2012-02-04,"Room, Bikes and views! DBL/TPL",el Fort Pienc,Apartment,Private room,1.0,25,220,95.0
562020,368317,2011-01-30,RENT MONTH  FANTASTIC APARTMEN MINIMUM 32 NIGTHS,el Raval,Apartment,Entire home/apt,1.0,45,3,50.0
562169,2764476,2012-06-27,Two rooms in beautiful apartment.,el Guinardó,Apartment,Private room,2.0,100,5,84.0
562807,1391607,2011-11-10,Large apartment in Paralelo,el Poble Sec,Apartment,Entire home/apt,3.0,100,31,87.0
563131,2769482,2012-06-28,nice room (D/S) next Picasso museu,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,50,170,88.0
563971,2773231,2012-06-28,APARTAMENT IN BARCELONA CENTRE,Sant Antoni,Apartment,Entire home/apt,1.0,70,369,97.0
564809,2598629,2012-06-10,UNA HABITACIÓN CON VISTAS,la Vila de Gràcia,Apartment,Private room,1.0,45,46,95.0
567855,2793529,2012-07-01,COZY ROOM IN FABULOUS LOFT GOTHIC CENTER,el Barri Gòtic,Loft,Private room,1.0,72,115,96.0
567962,2794626,2012-07-01,SUN AND SKY TERRACE-LOFT APART,la Bordeta,Apartment,Entire home/apt,1.0,50,22,96.0
568129,2795488,2012-07-01,Nice room in the heart of Barcelona,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,45,49,98.0
568185,2795488,2012-07-01,Comfortable and centrally  room,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,45,57,95.0
568432,1809535,2012-02-25,Charming Room + private terrace  center,l'Antiga Esquerra de l'Eixample,Apartment,Private room,1.0,59,282,98.0
569527,1367370,2011-11-03,Bogatell Beach Studio 5 min to the beach free WiFi,el Poblenou,Apartment,Entire home/apt,0.0,119,51,79.0
569610,2700806,2012-06-21,Pl España (Ask for Barca-Real Madrid Tickets),Sants,Apartment,Entire home/apt,1.0,120,42,94.0
572646,265165,2010-10-18,Comfort Apt. Barceloneta Beach. Min 32 day stay.,la Barceloneta,Apartment,Entire home/apt,1.0,27,42,97.0
573024,1503151,2011-12-14,Bright shared room in Gran de Gràcia (1),la Vila de Gràcia,Serviced apartment,Private room,1.0,30,0,
573095,1503151,2011-12-14,Bright shared room in Gran de Gràcia  (4),la Vila de Gràcia,Serviced apartment,Private room,1.0,25,1,
575139,1354169,2011-10-31,Art Nouveau Luxury Apartment BCN,el Raval,Apartment,Entire home/apt,3.0,250,10,91.0
575144,1354169,2011-10-31,SpaciousCharming.City Center&Beach,la Vila Olímpica del Poblenou,Apartment,Entire home/apt,3.0,265,27,99.0
576046,2833463,2012-07-04,"HABITACIÓN DOBLE,  EDIFICIO 1900, Forum, Sag.Fami",el Fort Pienc,Apartment,Private room,1.0,35,40,90.0
576383,2667830,2012-06-18,Quiet & Charming en-suite room ,el Poble Sec,House,Private room,1.0,90,105,97.0
576728,2836824,2012-07-05,Fabulous sunny atic flat Tibidabo,el Putxet i el Farró,Apartment,Entire home/apt,3.0,149,25,91.0
578180,2843953,2012-07-05,Nice room with private bathroom,el Clot,Apartment,Private room,1.0,30,10,96.0
578558,2846323,2012-07-06,Ca'l Mateu-Sagrada Familia,el Fort Pienc,Apartment,Entire home/apt,4.0,160,48,99.0
582364,2660281,2012-06-17,Spectacular Modern Uptown Duplex,el Putxet i el Farró,Apartment,Entire home/apt,4.0,175,286,97.0
584348,2879377,2012-07-09,New&Nice Beachfront Bcna Apartment,el Poblenou,Apartment,Entire home/apt,3.0,85,103,92.0
585762,1405013,2011-11-14,Modern loft close to Passeig de Gràcia,la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,213,15,85.0
